activity_id,day_of_week,open_time,close_time,break_hour_start,break_hour_end,is_open_24h,is_closed
104,friday,09:00,01:00,,,False,False
104,saturday,09:00,01:00,,,False,False
104,sunday,09:00,18:00,,,False,False
105,monday,09:00,00:00,,,False,False
105,tuesday,09:00,00:00,,,False,False
105,wednesday,09:00,00:00,,,False,False
105,thursday,09:00,00:00,,,False,False
105,friday,09:00,00:00,,,False,False
105,saturday,09:00,00:00,,,False,False
105,sunday,09:00,00:00,,,False,False
106,monday,08:00,00:00,,,False,False
106,tuesday,08:00,00:00,,,False,False
106,wednesday,08:00,00:00,,,False,False
106,thursday,08:00,00:00,,,False,False
106,friday,08:00,01:00,,,False,False
106,saturday,08:00,01:00,,,False,False
106,sunday,10:00,22:00,,,False,False
107,monday,08:00,00:00,,,False,False
107,tuesday,08:00,00:00,,,False,False
107,wednesday,08:00,00:00,,,False,False
107,thursday,08:00,00:00,,,False,False
107,friday,08:00,00:00,,,False,False
107,saturday,08:00,00:00,,,False,False
107,sunday,08:00,00:00,,,False,False
108,monday,09:00,23:30,,,False,False
108,tuesday,09:00,23:30,,,False,False
108,wednesday,09:00,23:30,,,False,False
108,thursday,09:00,23:30,,,False,False
108,friday,09:00,00:30,,,False,False
108,saturday,09:00,00:30,,,False,False
108,sunday,09:00,23:30,,,False,False
109,monday,10:00,23:00,,,False,False
109,tuesday,10:00,23:00,,,False,False
109,wednesday,10:00,23:00,,,False,False
109,thursday,10:00,23:00,,,False,False
109,friday,10:00,23:00,,,False,False
109,saturday,10:00,23:00,,,False,False
109,sunday,10:00,23:00,,,False,False
110,monday,08:00,00:00,,,False,False
110,tuesday,08:00,00:00,,,False,False
110,wednesday,08:00,00:00,,,False,False
110,thursday,08:00,00:00,,,False,False
110,friday,08:00,00:00,,,False,False
110,saturday,08:00,01:00,,,False,False
110,sunday,08:00,22:00,,,False,False
111,monday,08:00,23:45,,,False,False
111,tuesday,08:00,23:45,,,False,False
111,wednesday,08:00,23:45,,,False,False
111,thursday,08:00,23:45,,,False,False
111,friday,08:00,23:45,,,False,False
111,saturday,08:00,23:45,,,False,False
111,sunday,,,,,False,True
112,monday,09:00,23:30,,,False,False
112,tuesday,09:00,23:30,,,False,False
112,wednesday,09:00,23:30,,,False,False
112,thursday,09:00,23:30,,,False,False
112,friday,09:00,00:00,,,False,False
112,saturday,,,,,False,True
112,sunday,,,,,False,True
113,monday,08:00,00:00,,,False,False
113,tuesday,08:00,00:00,,,False,False
113,wednesday,08:00,00:00,,,False,False
113,thursday,08:00,00:00,,,False,False
113,friday,08:00,01:00,,,False,False
113,saturday,08:00,01:00,,,False,False
113,sunday,10:00,00:00,,,False,False
114,monday,08:00,00:00,,,False,False
114,tuesday,08:00,00:00,,,False,False
114,wednesday,08:00,00:00,,,False,False
114,thursday,08:00,00:00,,,False,False
114,friday,08:00,01:00,,,False,False
114,saturday,08:00,01:00,,,False,False
114,sunday,09:00,00:00,,,False,False
115,monday,08:00,00:00,,,False,False
115,tuesday,08:00,00:00,,,False,False
115,wednesday,08:00,00:00,,,False,False
115,thursday,08:00,00:00,,,False,False
115,friday,08:00,00:00,,,False,False
115,saturday,08:00,00:00,,,False,False
115,sunday,08:00,00:00,,,False,False
116,monday,10:00,00:00,,,False,False
116,tuesday,10:00,00:00,,,False,False
116,wednesday,10:00,00:00,,,False,False
116,thursday,10:00,00:00,,,False,False
116,friday,10:00,01:00,,,False,False
116,saturday,10:00,01:00,,,False,False
116,sunday,10:00,00:00,,,False,False
117,monday,08:00,00:00,,,False,False
117,tuesday,08:00,00:00,,,False,False
117,wednesday,08:00,00:00,,,False,False
117,thursday,08:00,00:00,,,False,False
117,friday,08:00,01:00,,,False,False
117,saturday,08:00,01:00,,,False,False
117,sunday,08:00,00:00,,,False,False
118,monday,08:00,00:00,,,False,False
118,tuesday,08:00,00:00,,,False,False
118,wednesday,08:00,00:00,,,False,False
118,thursday,08:00,00:00,,,False,False
118,friday,08:00,00:00,,,False,False
118,saturday,08:00,00:00,,,False,False
118,sunday,08:00,00:00,,,False,False
119,monday,08:00,00:00,,,False,False
119,tuesday,08:00,00:00,,,False,False
119,wednesday,08:00,00:00,,,False,False
119,thursday,08:00,00:00,,,False,False
119,friday,08:00,01:00,,,False,False
119,saturday,08:00,01:00,,,False,False
119,sunday,09:00,00:00,,,False,False
120,monday,,,,,False,True
120,tuesday,,,,,False,True
120,wednesday,,,,,False,True
120,thursday,,,,,False,True
120,friday,,,,,False,True
120,saturday,,,,,False,True
120,sunday,,,,,False,True
121,monday,,,,,False,True
121,tuesday,,,,,False,True
121,wednesday,,,,,False,True
121,thursday,,,,,False,True
121,friday,,,,,False,True
121,saturday,,,,,False,True
121,sunday,,,,,False,True
122,monday,08:00,00:00,,,False,False
122,tuesday,08:00,00:00,,,False,False
122,wednesday,08:00,00:00,,,False,False
122,thursday,08:00,00:00,,,False,False
122,friday,08:00,01:00,,,False,False
122,saturday,08:00,01:00,,,False,False
122,sunday,08:00,00:00,,,False,False
123,monday,08:00,00:00,,,False,False
123,tuesday,08:00,00:00,,,False,False
123,wednesday,08:00,00:00,,,False,False
123,thursday,08:00,00:00,,,False,False
123,friday,08:00,00:00,,,False,False
123,saturday,08:00,01:00,,,False,False
123,sunday,08:00,00:00,,,False,False
124,monday,,,,,False,True
124,tuesday,,,,,False,True
124,wednesday,,,,,False,True
124,thursday,,,,,False,True
124,friday,,,,,False,True
124,saturday,,,,,False,True
124,sunday,,,,,False,True
125,monday,00:00,23:59,,,True,False
125,tuesday,00:00,23:59,,,True,False
125,wednesday,00:00,23:59,,,True,False
125,thursday,00:00,23:59,,,True,False
125,friday,00:00,23:59,,,True,False
125,saturday,00:00,23:59,,,True,False
125,sunday,00:00,23:59,,,True,False
126,monday,08:00,00:00,,,False,False
126,tuesday,08:00,00:00,,,False,False
126,wednesday,08:00,00:00,,,False,False
126,thursday,08:00,00:00,,,False,False
126,friday,08:00,00:00,,,False,False
126,saturday,08:00,00:00,,,False,False
126,sunday,08:00,00:00,,,False,False
127,monday,08:00,00:00,,,False,False
127,tuesday,08:00,00:00,,,False,False
127,wednesday,08:00,00:00,,,False,False
127,thursday,08:00,00:00,,,False,False
127,friday,08:00,02:00,,,False,False
127,saturday,08:00,02:00,,,False,False
127,sunday,10:00,00:00,,,False,False
128,monday,08:00,00:00,,,False,False
128,tuesday,08:00,00:00,,,False,False
128,wednesday,08:00,00:00,,,False,False
128,thursday,08:00,00:00,,,False,False
128,friday,08:00,01:00,,,False,False
128,saturday,08:00,01:00,,,False,False
128,sunday,08:00,00:00,,,False,False
129,monday,07:30,21:00,,,False,False
129,tuesday,07:30,21:00,,,False,False
129,wednesday,07:30,21:00,,,False,False
129,thursday,07:30,21:00,,,False,False
129,friday,07:30,21:00,,,False,False
129,saturday,08:00,16:00,,,False,False
129,sunday,,,,,False,True
130,monday,09:00,22:00,,,False,False
130,tuesday,09:00,22:00,,,False,False
130,wednesday,09:00,22:00,,,False,False
130,thursday,09:00,22:00,,,False,False
130,friday,09:00,22:00,,,False,False
130,saturday,09:00,22:00,,,False,False
130,sunday,09:00,22:00,,,False,False
131,monday,08:00,00:00,,,False,False
131,tuesday,08:00,00:00,,,False,False
131,wednesday,08:00,00:00,,,False,False
131,thursday,08:00,00:00,,,False,False
131,friday,08:00,00:00,,,False,False
131,saturday,08:00,00:00,,,False,False
131,sunday,,,,,False,True
132,monday,08:00,00:00,,,False,False
132,tuesday,08:00,00:00,,,False,False
132,wednesday,08:00,00:00,,,False,False
132,thursday,08:00,00:00,,,False,False
132,friday,08:00,01:00,,,False,False
132,saturday,08:00,01:00,,,False,False
132,sunday,,,,,False,True
133,monday,07:00,00:00,,,False,False
133,tuesday,07:00,00:00,,,False,False
133,wednesday,07:00,00:00,,,False,False
133,thursday,07:00,00:00,,,False,False
133,friday,07:00,01:00,,,False,False
133,saturday,08:00,01:00,,,False,False
133,sunday,10:00,00:00,,,False,False
134,monday,16:00,00:00,,,False,False
134,tuesday,16:00,00:00,,,False,False
134,wednesday,16:00,00:00,,,False,False
134,thursday,16:00,00:00,,,False,False
134,friday,16:00,00:00,,,False,False
134,saturday,16:00,00:00,,,False,False
134,sunday,,,,,False,True
135,monday,08:00,23:45,,,False,False
135,tuesday,08:00,23:45,,,False,False
135,wednesday,08:00,23:45,,,False,False
135,thursday,08:00,23:45,,,False,False
135,friday,08:00,00:45,,,False,False
135,saturday,08:00,00:45,,,False,False
135,sunday,09:00,23:45,,,False,False
136,monday,08:00,00:00,,,False,False
136,tuesday,08:00,00:00,,,False,False
136,wednesday,08:00,00:00,,,False,False
136,thursday,08:00,00:00,,,False,False
136,friday,08:00,00:00,,,False,False
136,saturday,08:00,00:00,,,False,False
136,sunday,08:00,00:00,,,False,False
137,monday,08:00,00:00,,,False,False
137,tuesday,08:00,00:00,,,False,False
137,wednesday,08:00,00:00,,,False,False
137,thursday,08:00,00:00,,,False,False
137,friday,08:00,00:00,,,False,False
137,saturday,08:00,00:00,,,False,False
137,sunday,12:00,00:00,,,False,False
138,monday,,,,,False,True
138,tuesday,,,,,False,True
138,wednesday,,,,,False,True
138,thursday,,,,,False,True
138,friday,,,,,False,True
138,saturday,10:00,22:00,,,False,False
138,sunday,,,,,False,True
139,monday,09:00,00:00,,,False,False
139,tuesday,09:00,00:00,,,False,False
139,wednesday,09:00,00:00,,,False,False
139,thursday,09:00,00:00,,,False,False
139,friday,09:00,01:00,,,False,False
139,saturday,09:00,01:00,,,False,False
139,sunday,,,,,False,True
140,monday,08:00,00:00,,,False,False
140,tuesday,08:00,00:00,,,False,False
140,wednesday,08:00,00:00,,,False,False
140,thursday,08:00,00:00,,,False,False
140,friday,08:00,00:00,,,False,False
140,saturday,08:00,00:00,,,False,False
140,sunday,08:00,00:00,,,False,False
141,monday,07:30,17:30,,,False,False
141,tuesday,07:30,17:30,,,False,False
141,wednesday,07:30,17:30,,,False,False
141,thursday,07:30,17:30,,,False,False
141,friday,07:30,17:30,,,False,False
141,saturday,08:00,14:00,,,False,False
141,sunday,,,,,False,True
142,monday,10:30,00:00,,,False,False
142,tuesday,10:30,00:00,,,False,False
142,wednesday,10:30,00:00,,,False,False
142,thursday,10:30,00:00,,,False,False
142,friday,10:30,00:00,,,False,False
142,saturday,10:30,00:00,,,False,False
142,sunday,,,,,False,True
143,monday,09:00,22:00,,,False,False
143,tuesday,09:00,22:00,,,False,False
143,wednesday,09:00,22:00,,,False,False
143,thursday,09:00,22:00,,,False,False
143,friday,09:00,22:00,,,False,False
143,saturday,09:00,22:00,,,False,False
143,sunday,09:00,22:00,,,False,False
144,monday,08:00,22:00,,,False,False
144,tuesday,08:00,22:00,,,False,False
144,wednesday,08:00,22:00,,,False,False
144,thursday,08:00,22:00,,,False,False
144,friday,08:00,22:00,,,False,False
144,saturday,08:00,22:00,,,False,False
144,sunday,,,,,False,True
145,monday,09:00,00:00,,,False,False
145,tuesday,09:00,00:00,,,False,False
145,wednesday,09:00,00:00,,,False,False
145,thursday,09:00,00:00,,,False,False
145,friday,09:00,01:00,,,False,False
145,saturday,09:00,01:00,,,False,False
145,sunday,09:00,00:00,,,False,False
146,monday,,,,,False,True
146,tuesday,08:00,00:00,,,False,False
146,wednesday,08:00,00:00,,,False,False
146,thursday,08:00,00:00,,,False,False
146,friday,08:00,01:00,,,False,False
146,saturday,08:00,01:00,,,False,False
146,sunday,08:00,22:00,,,False,False
147,monday,10:00,03:00,,,False,False
147,tuesday,10:00,03:00,,,False,False
147,wednesday,10:00,03:00,,,False,False
147,thursday,10:00,03:00,,,False,False
147,friday,10:00,03:00,,,False,False
147,saturday,10:00,03:00,,,False,False
147,sunday,,,,,False,True
148,monday,,,,,False,True
148,tuesday,,,,,False,True
148,wednesday,,,,,False,True
148,thursday,,,,,False,True
148,friday,,,,,False,True
148,saturday,,,,,False,True
148,sunday,,,,,False,True
149,monday,08:00,00:00,,,False,False
149,tuesday,08:00,00:00,,,False,False
149,wednesday,08:00,00:00,,,False,False
149,thursday,08:00,00:00,,,False,False
149,friday,08:00,01:00,,,False,False
149,saturday,08:00,01:00,,,False,False
149,sunday,09:00,00:00,,,False,False
150,monday,,,,,False,True
150,tuesday,,,,,False,True
150,wednesday,,,,,False,True
150,thursday,,,,,False,True
150,friday,,,,,False,True
150,saturday,,,,,False,True
150,sunday,,,,,False,True
151,monday,09:00,23:30,,,False,False
151,tuesday,09:00,23:30,,,False,False
151,wednesday,09:00,23:30,,,False,False
151,thursday,09:00,23:30,,,False,False
151,friday,09:00,23:30,,,False,False
151,saturday,11:00,23:30,,,False,False
151,sunday,,,,,False,True
152,monday,08:00,23:00,,,False,False
152,tuesday,08:00,23:00,,,False,False
152,wednesday,08:00,23:00,,,False,False
152,thursday,08:00,23:00,,,False,False
152,friday,08:00,23:00,,,False,False
152,saturday,08:00,23:00,,,False,False
152,sunday,,,,,False,True
153,monday,08:00,21:00,,,False,False
153,tuesday,08:00,21:00,,,False,False
153,wednesday,08:00,21:00,,,False,False
153,thursday,08:00,21:00,,,False,False
153,friday,08:00,21:00,,,False,False
153,saturday,08:00,19:30,,,False,False
153,sunday,,,,,False,True
154,monday,09:00,23:50,,,False,False
154,tuesday,09:00,23:50,,,False,False
154,wednesday,09:00,23:50,,,False,False
154,thursday,09:00,23:50,,,False,False
154,friday,09:00,00:50,,,False,False
154,saturday,09:00,00:50,,,False,False
154,sunday,,,,,False,True
155,monday,08:00,00:00,,,False,False
155,tuesday,08:00,00:00,,,False,False
155,wednesday,08:00,00:00,,,False,False
155,thursday,08:00,00:00,,,False,False
155,friday,08:00,00:00,,,False,False
155,saturday,10:00,00:00,,,False,False
155,sunday,,,,,False,True
156,monday,08:00,00:00,,,False,False
156,tuesday,08:00,00:00,,,False,False
156,wednesday,08:00,00:00,,,False,False
156,thursday,08:00,00:00,,,False,False
156,friday,08:00,01:00,,,False,False
156,saturday,09:00,01:00,,,False,False
156,sunday,09:30,00:00,,,False,False
157,monday,,,,,False,True
157,tuesday,,,,,False,True
157,wednesday,,,,,False,True
157,thursday,,,,,False,True
157,friday,,,,,False,True
157,saturday,,,,,False,True
157,sunday,,,,,False,True
158,monday,08:00,00:00,,,False,False
158,tuesday,08:00,00:00,,,False,False
158,wednesday,08:00,00:00,,,False,False
158,thursday,08:00,00:00,,,False,False
158,friday,08:00,01:00,,,False,False
158,saturday,08:00,01:00,,,False,False
158,sunday,08:00,00:00,,,False,False
159,monday,09:00,00:00,,,False,False
159,tuesday,09:00,00:00,,,False,False
159,wednesday,09:00,00:00,,,False,False
159,thursday,09:00,00:00,,,False,False
159,friday,09:00,01:00,,,False,False
159,saturday,09:00,01:00,,,False,False
159,sunday,09:00,00:00,,,False,False
160,monday,08:00,00:00,,,False,False
160,tuesday,08:00,00:00,,,False,False
160,wednesday,08:00,00:00,,,False,False
160,thursday,08:00,00:00,,,False,False
160,friday,08:00,01:00,,,False,False
160,saturday,08:00,01:00,,,False,False
160,sunday,09:00,00:00,,,False,False
161,monday,08:00,00:00,,,False,False
161,tuesday,08:00,00:00,,,False,False
161,wednesday,08:00,00:00,,,False,False
161,thursday,08:00,00:00,,,False,False
161,friday,08:00,01:00,,,False,False
161,saturday,08:00,01:00,,,False,False
161,sunday,09:00,00:00,,,False,False
162,monday,08:00,00:00,,,False,False
162,tuesday,08:00,00:00,,,False,False
162,wednesday,08:00,00:00,,,False,False
162,thursday,08:00,00:00,,,False,False
162,friday,08:00,01:00,,,False,False
162,saturday,08:00,00:00,,,False,False
162,sunday,08:00,00:00,,,False,False
163,monday,08:00,20:00,,,False,False
163,tuesday,08:00,20:00,,,False,False
163,wednesday,08:00,20:00,,,False,False
163,thursday,08:00,20:00,,,False,False
163,friday,08:00,20:00,,,False,False
163,saturday,08:00,16:00,,,False,False
163,sunday,,,,,False,True
164,monday,09:00,00:00,,,False,False
164,tuesday,09:00,00:00,,,False,False
164,wednesday,09:00,00:00,,,False,False
164,thursday,09:00,00:00,,,False,False
164,friday,09:00,00:00,,,False,False
164,saturday,10:00,00:00,,,False,False
164,sunday,10:00,18:00,,,False,False
165,monday,10:00,03:00,,,False,False
165,tuesday,10:00,03:00,,,False,False
165,wednesday,10:00,03:00,,,False,False
165,thursday,10:00,03:00,,,False,False
165,friday,10:00,03:00,,,False,False
165,saturday,11:00,04:00,,,False,False
165,sunday,10:00,03:00,,,False,False
166,monday,07:30,20:00,,,False,False
166,tuesday,07:30,20:00,,,False,False
166,wednesday,07:30,20:00,,,False,False
166,thursday,07:30,20:00,,,False,False
166,friday,07:30,20:00,,,False,False
166,saturday,08:30,15:00,,,False,False
166,sunday,,,,,False,True
167,monday,09:00,22:30,,,False,False
167,tuesday,09:00,22:30,,,False,False
167,wednesday,09:00,22:30,,,False,False
167,thursday,09:00,22:30,,,False,False
167,friday,09:00,22:30,,,False,False
167,saturday,10:00,22:30,,,False,False
167,sunday,,,,,False,True
168,monday,09:00,17:00,,,False,False
168,tuesday,09:00,17:00,,,False,False
168,wednesday,09:00,17:00,,,False,False
168,thursday,09:00,17:00,,,False,False
168,friday,09:00,17:00,,,False,False
168,saturday,09:00,17:00,,,False,False
168,sunday,,,,,False,True
169,monday,08:00,00:00,,,False,False
169,tuesday,08:00,00:00,,,False,False
169,wednesday,08:00,00:00,,,False,False
169,thursday,08:00,00:00,,,False,False
169,friday,08:00,00:00,,,False,False
169,saturday,08:00,00:00,,,False,False
169,sunday,,,,,False,True
170,monday,08:00,20:00,,,False,False
170,tuesday,08:00,20:00,,,False,False
170,wednesday,08:00,20:00,,,False,False
170,thursday,08:00,20:00,,,False,False
170,friday,08:00,20:00,,,False,False
170,saturday,08:00,17:00,,,False,False
170,sunday,,,,,False,True
171,monday,08:00,00:00,,,False,False
171,tuesday,08:00,00:00,,,False,False
171,wednesday,08:00,00:00,,,False,False
171,thursday,08:00,00:00,,,False,False
171,friday,08:00,01:00,,,False,False
171,saturday,08:00,01:00,,,False,False
171,sunday,10:00,18:00,,,False,False
172,monday,09:30,00:00,,,False,False
172,tuesday,09:30,00:00,,,False,False
172,wednesday,09:30,00:00,,,False,False
172,thursday,09:30,00:00,,,False,False
172,friday,09:30,01:00,,,False,False
172,saturday,10:30,01:00,,,False,False
172,sunday,,,,,False,True
173,monday,10:00,22:00,,,False,False
173,tuesday,10:00,22:00,,,False,False
173,wednesday,10:00,22:00,,,False,False
173,thursday,10:00,22:00,,,False,False
173,friday,10:00,22:00,,,False,False
173,saturday,10:00,22:00,,,False,False
173,sunday,10:00,22:00,,,False,False
174,monday,08:00,00:00,,,False,False
174,tuesday,08:00,00:00,,,False,False
174,wednesday,08:00,00:00,,,False,False
174,thursday,08:00,00:00,,,False,False
174,friday,09:00,01:00,,,False,False
174,saturday,09:00,01:00,,,False,False
174,sunday,10:00,00:00,,,False,False
175,monday,09:00,00:00,,,False,False
175,tuesday,09:00,00:00,,,False,False
175,wednesday,09:00,00:00,,,False,False
175,thursday,09:00,00:00,,,False,False
175,friday,09:00,01:00,,,False,False
175,saturday,09:00,01:00,,,False,False
175,sunday,09:00,00:00,,,False,False
176,monday,09:00,00:00,,,False,False
176,tuesday,09:00,00:00,,,False,False
176,wednesday,09:00,00:00,,,False,False
176,thursday,09:00,00:00,,,False,False
176,friday,09:00,01:00,,,False,False
176,saturday,09:00,01:00,,,False,False
176,sunday,09:00,00:00,,,False,False
177,monday,09:00,00:00,,,False,False
177,tuesday,09:00,00:00,,,False,False
177,wednesday,09:00,00:00,,,False,False
177,thursday,09:00,00:00,,,False,False
177,friday,09:00,01:00,,,False,False
177,saturday,09:00,01:00,,,False,False
177,sunday,09:00,00:00,,,False,False
178,monday,16:00,00:00,,,False,False
178,tuesday,16:00,00:00,,,False,False
178,wednesday,16:00,00:00,,,False,False
178,thursday,16:00,00:00,,,False,False
178,friday,16:00,01:00,,,False,False
178,saturday,16:00,01:00,,,False,False
178,sunday,,,,,False,True
179,monday,09:00,00:00,,,False,False
179,tuesday,09:00,00:00,,,False,False
179,wednesday,09:00,00:00,,,False,False
179,thursday,09:00,00:00,,,False,False
179,friday,09:00,01:00,,,False,False
179,saturday,09:00,01:00,,,False,False
179,sunday,09:00,00:00,,,False,False
180,monday,08:00,00:00,,,False,False
180,tuesday,08:00,00:00,,,False,False
180,wednesday,08:00,00:00,,,False,False
180,thursday,08:00,00:00,,,False,False
180,friday,08:00,01:00,,,False,False
180,saturday,09:00,01:00,,,False,False
180,sunday,08:00,00:00,,,False,False
181,monday,08:00,00:00,,,False,False
181,tuesday,08:00,00:00,,,False,False
181,wednesday,08:00,00:00,,,False,False
181,thursday,08:00,00:00,,,False,False
181,friday,08:00,01:00,,,False,False
181,saturday,08:00,01:00,,,False,False
181,sunday,08:00,00:00,,,False,False
182,monday,08:00,18:00,,,False,False
182,tuesday,08:00,18:00,,,False,False
182,wednesday,08:00,18:00,,,False,False
182,thursday,08:00,18:00,,,False,False
182,friday,08:00,18:00,,,False,False
182,saturday,08:00,16:00,,,False,False
182,sunday,09:00,16:00,,,False,False
183,monday,09:00,00:00,,,False,False
183,tuesday,09:00,00:00,,,False,False
183,wednesday,09:00,00:00,,,False,False
183,thursday,09:00,00:00,,,False,False
183,friday,09:00,00:00,,,False,False
183,saturday,09:00,00:00,,,False,False
183,sunday,,,,,False,True
184,monday,00:00,23:59,,,True,False
184,tuesday,00:00,23:59,,,True,False
184,wednesday,00:00,23:59,,,True,False
184,thursday,00:00,23:59,,,True,False
184,friday,00:00,23:59,,,True,False
184,saturday,00:00,23:59,,,True,False
184,sunday,00:00,23:59,,,True,False
185,monday,10:00,00:00,,,False,False
185,tuesday,10:00,00:00,,,False,False
185,wednesday,10:00,00:00,,,False,False
185,thursday,10:00,00:00,,,False,False
185,friday,10:00,01:00,,,False,False
185,saturday,10:00,01:00,,,False,False
185,sunday,10:00,00:00,,,False,False
186,monday,08:00,01:00,,,False,False
186,tuesday,08:00,01:00,,,False,False
186,wednesday,08:00,01:00,,,False,False
186,thursday,08:00,01:00,,,False,False
186,friday,08:00,01:00,,,False,False
186,saturday,09:00,01:00,,,False,False
186,sunday,11:00,19:00,,,False,False
187,monday,08:00,00:00,,,False,False
187,tuesday,08:00,00:00,,,False,False
187,wednesday,08:00,00:00,,,False,False
187,thursday,08:00,00:00,,,False,False
187,friday,08:00,00:00,,,False,False
187,saturday,08:00,00:00,,,False,False
187,sunday,10:00,00:00,,,False,False
188,monday,10:00,00:00,,,False,False
188,tuesday,10:00,00:00,,,False,False
188,wednesday,10:00,00:00,,,False,False
188,thursday,10:00,00:00,,,False,False
188,friday,10:00,00:00,,,False,False
188,saturday,10:00,00:00,,,False,False
188,sunday,10:00,23:40,,,False,False
189,monday,07:00,00:00,,,False,False
189,tuesday,07:00,00:00,,,False,False
189,wednesday,07:00,00:00,,,False,False
189,thursday,07:00,00:00,,,False,False
189,friday,07:00,01:00,,,False,False
189,saturday,07:30,01:00,,,False,False
189,sunday,07:00,00:00,,,False,False
190,monday,09:00,00:00,,,False,False
190,tuesday,09:00,00:00,,,False,False
190,wednesday,09:00,00:00,,,False,False
190,thursday,09:00,00:00,,,False,False
190,friday,09:00,00:00,,,False,False
190,saturday,09:00,00:00,,,False,False
190,sunday,,,,,False,True
191,monday,08:00,00:00,,,False,False
191,tuesday,08:00,00:00,,,False,False
191,wednesday,08:00,00:00,,,False,False
191,thursday,08:00,00:00,,,False,False
191,friday,08:00,01:00,,,False,False
191,saturday,08:00,01:00,,,False,False
191,sunday,08:00,00:00,,,False,False
192,monday,09:00,00:00,,,False,False
192,tuesday,09:00,00:00,,,False,False
192,wednesday,09:00,00:00,,,False,False
192,thursday,09:00,00:00,,,False,False
192,friday,09:00,01:00,,,False,False
192,saturday,15:00,01:00,,,False,False
192,sunday,,,,,False,True
193,monday,08:00,00:00,,,False,False
193,tuesday,08:00,00:00,,,False,False
193,wednesday,08:00,00:00,,,False,False
193,thursday,08:00,00:00,,,False,False
193,friday,08:00,01:00,,,False,False
193,saturday,10:00,01:00,,,False,False
193,sunday,12:00,00:00,,,False,False
194,monday,08:00,19:00,,,False,False
194,tuesday,08:00,19:00,,,False,False
194,wednesday,08:00,19:00,,,False,False
194,thursday,08:00,19:00,,,False,False
194,friday,08:00,15:00,,,False,False
194,saturday,,,,,False,True
194,sunday,08:00,19:00,,,False,False
195,monday,08:00,00:00,,,False,False
195,tuesday,08:00,00:00,,,False,False
195,wednesday,08:00,00:00,,,False,False
195,thursday,08:00,00:00,,,False,False
195,friday,08:00,01:00,,,False,False
195,saturday,09:00,01:00,,,False,False
195,sunday,09:00,00:00,,,False,False
196,monday,08:00,00:00,,,False,False
196,tuesday,08:00,00:00,,,False,False
196,wednesday,08:00,00:00,,,False,False
196,thursday,08:00,00:00,,,False,False
196,friday,08:00,00:00,,,False,False
196,saturday,08:00,00:00,,,False,False
196,sunday,08:00,00:00,,,False,False
197,monday,10:00,00:00,,,False,False
197,tuesday,10:00,00:00,,,False,False
197,wednesday,10:00,00:00,,,False,False
197,thursday,10:00,00:00,,,False,False
197,friday,10:00,01:00,,,False,False
197,saturday,10:00,01:00,,,False,False
197,sunday,10:00,00:00,,,False,False
198,monday,08:00,00:00,,,False,False
198,tuesday,08:00,00:00,,,False,False
198,wednesday,08:00,00:00,,,False,False
198,thursday,08:00,00:00,,,False,False
198,friday,08:00,00:00,,,False,False
198,saturday,09:00,00:00,,,False,False
198,sunday,,,,,False,True
199,monday,08:00,23:00,,,False,False
199,tuesday,08:00,23:00,,,False,False
199,wednesday,08:00,23:00,,,False,False
199,thursday,08:00,23:00,,,False,False
199,friday,08:00,23:00,,,False,False
199,saturday,08:00,23:00,,,False,False
199,sunday,08:00,23:00,,,False,False
200,monday,08:00,00:00,,,False,False
200,tuesday,08:00,00:00,,,False,False
200,wednesday,08:00,00:00,,,False,False
200,thursday,08:00,00:00,,,False,False
200,friday,08:00,01:00,,,False,False
200,saturday,08:00,01:00,,,False,False
200,sunday,08:00,00:00,,,False,False
201,monday,07:00,19:00,,,False,False
201,tuesday,07:00,22:00,,,False,False
201,wednesday,07:00,22:00,,,False,False
201,thursday,07:00,22:00,,,False,False
201,friday,07:00,22:00,,,False,False
201,saturday,07:00,22:00,,,False,False
201,sunday,,,,,False,True
202,monday,08:00,00:00,,,False,False
202,tuesday,08:00,00:00,,,False,False
202,wednesday,08:00,00:00,,,False,False
202,thursday,08:00,00:00,,,False,False
202,friday,08:00,00:00,,,False,False
202,saturday,08:00,00:00,,,False,False
202,sunday,10:00,22:00,,,False,False
203,monday,08:00,00:00,,,False,False
203,tuesday,08:00,00:00,,,False,False
203,wednesday,08:00,00:00,,,False,False
203,thursday,08:00,00:00,,,False,False
203,friday,08:00,00:00,,,False,False
203,saturday,08:00,00:00,,,False,False
203,sunday,,,,,False,True
204,monday,08:00,00:00,,,False,False
204,tuesday,08:00,00:00,,,False,False
204,wednesday,08:00,00:00,,,False,False
204,thursday,08:00,00:00,,,False,False
204,friday,08:00,00:00,,,False,False
204,saturday,08:00,00:00,,,False,False
204,sunday,08:00,00:00,,,False,False
205,monday,,,,,False,True
205,tuesday,,,,,False,True
205,wednesday,,,,,False,True
205,thursday,20:00,00:00,,,False,False
205,friday,20:00,01:00,,,False,False
205,saturday,20:00,01:00,,,False,False
205,sunday,,,,,False,True
206,monday,06:00,16:30,,,False,False
206,tuesday,06:00,16:30,,,False,False
206,wednesday,06:00,16:30,,,False,False
206,thursday,06:00,16:30,,,False,False
206,friday,06:00,16:30,,,False,False
206,saturday,06:00,16:30,,,False,False
206,sunday,,,,,False,True
